Date,Open,High,Low ,Close
4/5/13 3:00,1.01376,1.02189,1.01286,1.02014
4/5/13 7:00,1.02014,1.02349,1.01695,1.01752
4/5/13 11:00,1.01752,1.01868,1.01573,1.0172
4/7/13 11:00,1.0172,1.01814,1.01657,1.01793
4/7/13 15:00,1.01793,1.01793,1.01642,1.01695
4/7/13 19:00,1.01695,1.01708,1.01653,1.01677
4/7/13 23:00,1.01677,1.01813,1.01674,1.01784
4/8/13 3:00,1.01784,1.01862,1.01551,1.01854
4/8/13 7:00,1.01854,1.02133,1.01833,1.01943
4/8/13 11:00,1.01943,1.01993,1.01654,1.01667
4/8/13 15:00,1.01667,1.01701,1.01598,1.01641
4/8/13 19:00,1.01641,1.01684,1.01589,1.01642
4/8/13 23:00,1.01642,1.01746,1.01633,1.01669
4/9/13 3:00,1.01669,1.01701,1.01334,1.01443
4/9/13 7:00,1.01443,1.01674,1.01412,1.01622
4/9/13 11:00,1.01622,1.01644,1.01486,1.01621
4/9/13 15:00,1.01621,1.01668,1.01571,1.01622
4/9/13 19:00,1.01622,1.01645,1.01521,1.0154
4/9/13 23:00,1.0154,1.0165,1.01441,1.01455
4/10/13 3:00,1.01455,1.01585,1.01414,1.01571
4/10/13 7:00,1.01571,1.01629,1.01385,1.01484
4/10/13 11:00,1.01484,1.01539,1.01401,1.01417
4/10/13 15:00,1.01417,1.01506,1.0137,1.01486
4/10/13 19:00,1.01486,1.01555,1.01434,1.01436
4/10/13 23:00,1.01436,1.01477,1.00901,1.01051
4/11/13 3:00,1.01051,1.01096,1.00823,1.01031
4/11/13 7:00,1.01031,1.01176,1.01007,1.01023
4/11/13 11:00,1.01023,1.01134,1.00998,1.01014
4/11/13 15:00,1.01014,1.01071,1.00993,1.01007
4/11/13 19:00,1.01007,1.01012,1.00932,1.00993
4/11/13 23:00,1.00993,1.01186,1.00983,1.01158
4/12/13 3:00,1.01158,1.01361,1.01135,1.01161
4/12/13 7:00,1.01161,1.01444,1.0108,1.01303
4/12/13 11:00,1.01303,1.01443,1.01246,1.01312
4/14/13 11:00,1.01312,1.01412,1.01304,1.01409
4/14/13 15:00,1.01409,1.01483,1.0134,1.01367
4/14/13 19:00,1.01367,1.01958,1.01325,1.01905
4/14/13 23:00,1.01905,1.02203,1.01821,1.02192
4/15/13 3:00,1.02192,1.02245,1.01908,1.0195
4/15/13 7:00,1.0195,1.02191,1.01909,1.02128
4/15/13 11:00,1.02128,1.02579,1.02096,1.02509
4/15/13 15:00,1.02509,1.02543,1.02286,1.02358
4/15/13 19:00,1.02358,1.02486,1.02119,1.02188
4/15/13 23:00,1.02188,1.02565,1.02182,1.02484
4/16/13 3:00,1.02484,1.02518,1.02041,1.02084
4/16/13 7:00,1.02084,1.02413,1.02074,1.02208
4/16/13 11:00,1.02208,1.02236,1.02025,1.02108
4/16/13 15:00,1.02108,1.02226,1.02065,1.02212
4/16/13 19:00,1.02212,1.02282,1.02158,1.02226
4/16/13 23:00,1.02226,1.0247,1.0218,1.02431
4/17/13 3:00,1.02431,1.02639,1.02315,1.02581
4/17/13 7:00,1.02581,1.0293,1.02385,1.02698
4/17/13 11:00,1.02698,1.02812,1.02591,1.02638
4/17/13 15:00,1.02638,1.02685,1.02598,1.02685
4/17/13 19:00,1.02685,1.02761,1.02516,1.02552
4/17/13 23:00,1.02552,1.02611,1.02458,1.02502
4/18/13 3:00,1.02502,1.02556,1.02294,1.02457
4/18/13 7:00,1.02457,1.02682,1.02434,1.02528
4/18/13 11:00,1.02528,1.02704,1.02521,1.02575
4/18/13 15:00,1.02575,1.02608,1.02527,1.02551
4/18/13 19:00,1.02551,1.02563,1.02416,1.02421
4/18/13 23:00,1.02421,1.02424,1.02312,1.02363
4/19/13 3:00,1.02363,1.02622,1.02319,1.02503
4/19/13 7:00,1.02503,1.02684,1.02467,1.02654
4/19/13 11:00,1.02654,1.02685,1.02573,1.02651
4/21/13 11:00,1.02651,1.02651,1.02469,1.02531
4/21/13 15:00,1.02531,1.026,1.0251,1.02574
4/21/13 19:00,1.02574,1.02583,1.02469,1.02567
4/21/13 23:00,1.02567,1.0267,1.02506,1.02539
4/22/13 3:00,1.02539,1.02697,1.02484,1.02689
4/22/13 7:00,1.02689,1.02846,1.02572,1.02653
4/22/13 11:00,1.02653,1.02693,1.02518,1.02568
4/22/13 15:00,1.02568,1.02598,1.02524,1.02572
4/22/13 19:00,1.02572,1.02743,1.02569,1.02723
4/22/13 23:00,1.02723,1.02841,1.02631,1.02811
4/23/13 3:00,1.02811,1.0282,1.02553,1.02653
4/23/13 7:00,1.02653,1.02658,1.02498,1.02623
4/23/13 11:00,1.02623,1.02705,1.02545,1.02576
4/23/13 15:00,1.02576,1.02706,1.02528,1.02654
4/23/13 19:00,1.02654,1.02716,1.02623,1.02643
4/23/13 23:00,1.02643,1.02684,1.02536,1.02631
4/24/13 3:00,1.02631,1.02665,1.02533,1.02642
4/24/13 7:00,1.02642,1.02773,1.02577,1.02735
4/24/13 11:00,1.02735,1.02744,1.02457,1.02534
4/24/13 15:00,1.02534,1.02603,1.02495,1.02509
4/24/13 19:00,1.02509,1.02511,1.02273,1.02339
4/24/13 23:00,1.02339,1.02444,1.02233,1.02239
4/25/13 3:00,1.02239,1.02346,1.01982,1.02034
4/25/13 7:00,1.02034,1.02126,1.01844,1.01977
4/25/13 11:00,1.01977,1.02084,1.01902,1.01991
4/25/13 15:00,1.01991,1.02049,1.0192,1.01936
4/25/13 19:00,1.01936,1.01978,1.01805,1.01945
4/25/13 23:00,1.01945,1.02032,1.01851,1.01924
4/26/13 3:00,1.01924,1.02134,1.01898,1.02026
4/26/13 7:00,1.02026,1.02062,1.01567,1.01672
4/26/13 11:00,1.01672,1.0175,1.01623,1.01699
4/28/13 11:00,1.01699,1.01699,1.01631,1.01636
4/28/13 15:00,1.01636,1.0169,1.01613,1.01621
4/28/13 19:00,1.01621,1.01679,1.01503,1.01518
4/28/13 23:00,1.01518,1.01605,1.01361,1.01374
4/29/13 3:00,1.01374,1.01462,1.01316,1.01424
4/29/13 7:00,1.01424,1.01517,1.01325,1.01364
4/29/13 11:00,1.01364,1.01368,1.0107,1.01133
4/29/13 15:00,1.01133,1.01195,1.0108,1.01184
4/29/13 19:00,1.01184,1.01216,1.01153,1.01167
4/29/13 23:00,1.01167,1.01224,1.0107,1.01183
4/30/13 3:00,1.01183,1.01218,1.01021,1.01111
4/30/13 7:00,1.01111,1.01113,1.00525,1.00724
4/30/13 11:00,1.00724,1.00805,1.00678,1.00705
4/30/13 15:00,1.00705,1.0075,1.00615,1.00625
4/30/13 19:00,1.00625,1.00674,1.00609,1.00628
4/30/13 23:00,1.00628,1.00672,1.00571,1.00609
5/1/13 3:00,1.00609,1.00734,1.00503,1.00698
5/1/13 7:00,1.00698,1.00989,1.00698,1.00844
5/1/13 11:00,1.00844,1.00887,1.00548,1.00813
5/1/13 15:00,1.00813,1.00833,1.00713,1.0076
5/1/13 19:00,1.0076,1.00835,1.00729,1.00789
5/1/13 23:00,1.00789,1.00871,1.0073,1.00806
5/2/13 3:00,1.00806,1.00839,1.00585,1.00761
5/2/13 7:00,1.00761,1.00884,1.00584,1.0079
5/2/13 11:00,1.0079,1.01086,1.00722,1.01029
5/2/13 15:00,1.01029,1.01088,1.0095,1.01014
5/2/13 19:00,1.01014,1.01137,1.01003,1.0113
5/2/13 23:00,1.0113,1.01313,1.01125,1.01162
5/3/13 3:00,1.01162,1.01257,1.00948,1.01138
5/3/13 7:00,1.01138,1.01175,1.00768,1.00783
5/3/13 11:00,1.00783,1.00853,1.00754,1.00791
5/5/13 11:00,1.00791,1.00791,1.00741,1.00741
5/5/13 15:00,1.00741,1.00837,1.00677,1.00741
5/5/13 19:00,1.00741,1.00778,1.00707,1.00735
5/5/13 23:00,1.00735,1.00902,1.00704,1.00892
5/6/13 3:00,1.00892,1.0091,1.00758,1.00905
5/6/13 7:00,1.00905,1.0095,1.00717,1.00736
5/6/13 11:00,1.00736,1.0076,1.00636,1.00674
5/6/13 15:00,1.00674,1.00715,1.00615,1.00655
5/6/13 19:00,1.00655,1.00737,1.00637,1.00718
5/6/13 23:00,1.00718,1.0082,1.00644,1.00659
5/7/13 3:00,1.00659,1.00714,1.00356,1.00502
5/7/13 7:00,1.00502,1.00575,1.00429,1.00491
5/7/13 11:00,1.00491,1.00531,1.00379,1.00416
5/7/13 15:00,1.00416,1.00527,1.00388,1.00512
5/7/13 19:00,1.00512,1.00529,1.00409,1.00492
5/7/13 23:00,1.00492,1.00577,1.00401,1.00444
5/8/13 3:00,1.00444,1.0057,1.00381,1.00509
5/8/13 7:00,1.00509,1.00538,1.00168,1.00234
5/8/13 11:00,1.00234,1.00352,1.00229,1.00313
5/8/13 15:00,1.00313,1.00313,1.00219,1.00247
5/8/13 19:00,1.00247,1.00308,1.00183,1.00213
5/8/13 23:00,1.00213,1.00249,1.00127,1.00218
5/9/13 3:00,1.00218,1.00435,1.00159,1.00346
5/9/13 7:00,1.00346,1.00423,1.00205,1.00214
5/9/13 11:00,1.00214,1.00886,1.00196,1.00659
5/9/13 15:00,1.00659,1.00785,1.00595,1.00754
5/9/13 19:00,1.00754,1.00809,1.00679,1.00805
5/9/13 23:00,1.00805,1.00981,1.00774,1.00973
5/10/13 3:00,1.00973,1.01234,1.00628,1.01041
5/10/13 7:00,1.01041,1.01515,1.01032,1.01178
5/10/13 11:00,1.01178,1.01212,1.00987,1.01045
5/12/13 11:00,1.01045,1.01182,1.00972,1.01134
5/12/13 15:00,1.01134,1.01235,1.01054,1.01187
5/12/13 19:00,1.01187,1.01321,1.01164,1.0127
5/12/13 23:00,1.0127,1.01278,1.01063,1.01064
5/13/13 3:00,1.01064,1.01205,1.00812,1.00907
5/13/13 7:00,1.00907,1.01135,1.0086,1.01025
5/13/13 11:00,1.01025,1.01149,1.01008,1.01051
5/13/13 15:00,1.01051,1.01073,1.00887,1.00915
5/13/13 19:00,1.00915,1.01039,1.00896,1.00965
5/13/13 23:00,1.00965,1.01149,1.00964,1.011
5/14/13 3:00,1.011,1.01572,1.01011,1.01431
5/14/13 7:00,1.01431,1.01675,1.01369,1.01444
5/14/13 11:00,1.01444,1.01812,1.01442,1.01789
5/14/13 15:00,1.01789,1.01891,1.01747,1.01859
5/14/13 19:00,1.01859,1.01942,1.01816,1.0187
5/14/13 23:00,1.0187,1.02097,1.01815,1.02005
5/15/13 3:00,1.02005,1.02182,1.01871,1.01935
5/15/13 7:00,1.01935,1.0197,1.01682,1.01765
5/15/13 11:00,1.01765,1.01794,1.0156,1.01566
5/15/13 15:00,1.01566,1.0167,1.01507,1.01554
5/15/13 19:00,1.01554,1.01616,1.01524,1.01573
5/15/13 23:00,1.01573,1.01915,1.0157,1.01854
5/16/13 3:00,1.01854,1.02063,1.01683,1.01771
5/16/13 7:00,1.01771,1.01821,1.01479,1.01635
5/16/13 11:00,1.01635,1.01977,1.01582,1.01928
5/16/13 15:00,1.01928,1.01938,1.01789,1.01853
5/16/13 19:00,1.01853,1.02223,1.01838,1.02155
5/16/13 23:00,1.02155,1.02536,1.02111,1.02494
5/17/13 3:00,1.02494,1.03064,1.02352,1.03033
5/17/13 7:00,1.03033,1.0312,1.02622,1.02702
5/17/13 11:00,1.02702,1.02922,1.02694,1.0276
5/19/13 11:00,1.0276,1.02837,1.0276,1.02829
5/19/13 15:00,1.02829,1.02949,1.02719,1.02942
5/19/13 19:00,1.02942,1.02946,1.02779,1.02803
5/19/13 23:00,1.02803,1.02881,1.02709,1.02766
5/20/13 3:00,1.02766,1.02923,1.02749,1.02892
5/20/13 7:00,1.02892,1.02916,1.02445,1.02526
5/20/13 11:00,1.02526,1.02571,1.02161,1.02407
5/20/13 15:00,1.02407,1.02637,1.02343,1.02633
5/20/13 19:00,1.02633,1.02719,1.02459,1.02515
5/20/13 23:00,1.02515,1.02723,1.02417,1.02693
5/21/13 3:00,1.02693,1.02822,1.02632,1.02733
5/21/13 7:00,1.02733,1.03204,1.02531,1.02531
5/21/13 11:00,1.02531,1.02723,1.02462,1.02675
5/21/13 15:00,1.02675,1.02706,1.02559,1.02674
5/21/13 19:00,1.02674,1.02755,1.02637,1.02749
5/21/13 23:00,1.02749,1.0291,1.02658,1.02799
5/22/13 3:00,1.02799,1.03287,1.02676,1.03107
5/22/13 7:00,1.03107,1.03842,1.02497,1.03561
5/22/13 11:00,1.03561,1.03869,1.03557,1.03667
5/22/13 15:00,1.03667,1.03858,1.03573,1.0384
5/22/13 19:00,1.0384,1.03924,1.03651,1.03707
5/22/13 23:00,1.03707,1.03911,1.03483,1.03529
5/23/13 3:00,1.03529,1.03585,1.03226,1.03443
5/23/13 7:00,1.03443,1.03515,1.03019,1.03076
5/23/13 11:00,1.03076,1.03178,1.0285,1.03005
5/23/13 15:00,1.03005,1.03285,1.02976,1.03271
5/23/13 19:00,1.03271,1.03405,1.03144,1.03167
5/23/13 23:00,1.03167,1.03506,1.03148,1.03397
5/24/13 3:00,1.03397,1.03546,1.03185,1.03393
5/24/13 7:00,1.03393,1.03484,1.03116,1.03333
5/24/13 11:00,1.03333,1.0341,1.03124,1.03144
5/26/13 11:00,1.03144,1.03144,1.02967,1.03003
5/26/13 15:00,1.03003,1.03286,1.03003,1.03275
5/26/13 19:00,1.03275,1.03307,1.0324,1.03291
5/26/13 23:00,1.03291,1.03298,1.03125,1.03207
5/27/13 3:00,1.03207,1.03312,1.03183,1.03237
5/27/13 7:00,1.03237,1.03433,1.0312,1.0341
5/27/13 11:00,1.0341,1.03411,1.033,1.03359
5/27/13 15:00,1.03359,1.03602,1.03335,1.03578
5/27/13 19:00,1.03578,1.03667,1.03364,1.03466
5/27/13 23:00,1.03466,1.03649,1.03363,1.03495
5/28/13 3:00,1.03495,1.03519,1.03235,1.03422
5/28/13 7:00,1.03422,1.03881,1.03276,1.03796
5/28/13 11:00,1.03796,1.04074,1.03795,1.03957
5/28/13 15:00,1.03957,1.0415,1.03902,1.041
5/28/13 19:00,1.041,1.04153,1.04007,1.04149
5/28/13 23:00,1.04149,1.042,1.03879,1.03968
5/29/13 3:00,1.03968,1.04034,1.0358,1.03735
5/29/13 7:00,1.03735,1.04005,1.03492,1.03625
5/29/13 11:00,1.03625,1.0368,1.03448,1.03475
5/29/13 15:00,1.03475,1.03624,1.03427,1.03605
5/29/13 19:00,1.03605,1.03667,1.03429,1.03435
5/29/13 23:00,1.03435,1.03535,1.03297,1.03504
5/30/13 3:00,1.03504,1.03872,1.03296,1.03657
5/30/13 7:00,1.03657,1.03735,1.02953,1.03073
5/30/13 11:00,1.03073,1.03114,1.02951,1.02952
5/30/13 15:00,1.02952,1.03067,1.02925,1.0306
5/30/13 19:00,1.0306,1.03153,1.02978,1.0309
5/30/13 23:00,1.0309,1.03533,1.03023,1.03384
5/31/13 3:00,1.03384,1.03647,1.03007,1.03083
5/31/13 7:00,1.03083,1.03804,1.03028,1.0355
5/31/13 11:00,1.0355,1.03719,1.03483,1.03644
6/2/13 11:00,1.03644,1.03824,1.03644,1.03716
6/2/13 15:00,1.03716,1.03726,1.03566,1.03591
6/2/13 19:00,1.03591,1.03739,1.03554,1.03665
6/2/13 23:00,1.03665,1.03685,1.03449,1.03606
6/3/13 3:00,1.03606,1.0368,1.03328,1.03487
6/3/13 7:00,1.03487,1.03666,1.02781,1.0287
6/3/13 11:00,1.0287,1.02911,1.02606,1.02774
6/3/13 15:00,1.02774,1.02865,1.02715,1.02773
6/3/13 19:00,1.02773,1.02968,1.02764,1.02917
6/3/13 23:00,1.02917,1.03309,1.02891,1.03306
6/4/13 3:00,1.03306,1.03306,1.03067,1.03165
6/4/13 7:00,1.03165,1.03564,1.03134,1.03504
6/4/13 11:00,1.03504,1.03604,1.03358,1.03386
6/4/13 15:00,1.03386,1.03565,1.03368,1.03555
6/4/13 19:00,1.03555,1.03645,1.03318,1.03387
6/4/13 23:00,1.03387,1.03513,1.03276,1.03456
6/5/13 3:00,1.03456,1.03532,1.03271,1.03352
6/5/13 7:00,1.03352,1.03792,1.03263,1.03452
6/5/13 11:00,1.03452,1.03547,1.03385,1.03416
6/5/13 15:00,1.03416,1.03613,1.03358,1.03536
6/5/13 19:00,1.03536,1.03662,1.03428,1.03546
6/5/13 23:00,1.03546,1.0359,1.0323,1.03263
6/6/13 3:00,1.03263,1.03441,1.03068,1.03365
6/6/13 7:00,1.03365,1.03554,1.01965,1.02443
6/6/13 11:00,1.02443,1.02685,1.02421,1.02607
6/6/13 15:00,1.02607,1.02828,1.02594,1.02744
6/6/13 19:00,1.02744,1.0287,1.0263,1.02644
6/6/13 23:00,1.02644,1.02781,1.02592,1.02675
6/7/13 3:00,1.02675,1.0269,1.01656,1.02267
6/7/13 7:00,1.02267,1.02324,1.01864,1.02222
6/7/13 11:00,1.02222,1.02235,1.01884,1.01889
6/9/13 11:00,1.01889,1.02144,1.01889,1.02111
6/9/13 15:00,1.02111,1.02223,1.01806,1.01814
6/9/13 19:00,1.01814,1.02111,1.01813,1.01962
6/9/13 23:00,1.01962,1.02125,1.01837,1.01872
6/10/13 3:00,1.01872,1.0202,1.01786,1.01873
6/10/13 7:00,1.01873,1.02146,1.01671,1.01952
6/10/13 11:00,1.01952,1.01979,1.01834,1.01915
6/10/13 15:00,1.01915,1.0207,1.01874,1.01952
6/10/13 19:00,1.01952,1.02045,1.01764,1.01913
6/10/13 23:00,1.01913,1.02381,1.0181,1.02331
6/11/13 3:00,1.02331,1.02504,1.02174,1.02271
6/11/13 7:00,1.02271,1.02329,1.01742,1.01899
6/11/13 11:00,1.01899,1.02052,1.01842,1.01878
6/11/13 15:00,1.01878,1.01932,1.01803,1.01895
6/11/13 19:00,1.01895,1.02112,1.01883,1.02095
6/11/13 23:00,1.02095,1.02156,1.01712,1.01736
6/12/13 3:00,1.01736,1.01849,1.01544,1.0159
6/12/13 7:00,1.0159,1.02053,1.01569,1.01847
6/12/13 11:00,1.01847,1.02163,1.01832,1.02087
6/12/13 15:00,1.02087,1.02128,1.01943,1.02024
6/12/13 19:00,1.02024,1.02215,1.01992,1.02158
6/12/13 23:00,1.02158,1.02254,1.01755,1.01825
6/13/13 3:00,1.01825,1.01836,1.01493,1.01619
6/13/13 7:00,1.01619,1.01744,1.01545,1.01713
6/13/13 11:00,1.01713,1.0186,1.01464,1.01546
6/13/13 15:00,1.01546,1.01764,1.01481,1.01734
6/13/13 19:00,1.01734,1.01803,1.01609,1.01775
6/13/13 23:00,1.01775,1.0186,1.01651,1.01687
6/14/13 3:00,1.01687,1.01855,1.01535,1.01717
6/14/13 7:00,1.01717,1.0181,1.01362,1.01706
6/14/13 11:00,1.01706,1.01764,1.01665,1.01726
6/16/13 11:00,1.01726,1.01733,1.01671,1.01725
6/16/13 15:00,1.01725,1.01735,1.0153,1.01584
6/16/13 19:00,1.01584,1.0164,1.01532,1.01588
6/16/13 23:00,1.01588,1.01628,1.01488,1.01499
6/17/13 3:00,1.01499,1.01638,1.01491,1.0159
6/17/13 7:00,1.0159,1.01874,1.01552,1.01855
6/17/13 11:00,1.01855,1.02043,1.01753,1.01789
6/17/13 15:00,1.01789,1.01912,1.0178,1.01848
6/17/13 19:00,1.01848,1.01957,1.01759,1.01795
6/17/13 23:00,1.01795,1.02044,1.01782,1.01909
6/18/13 3:00,1.01909,1.02133,1.01879,1.01953
6/18/13 7:00,1.01953,1.02159,1.01934,1.02006
6/18/13 11:00,1.02006,1.02134,1.01965,1.02126
6/18/13 15:00,1.02126,1.0238,1.02072,1.02266
6/18/13 19:00,1.02266,1.0232,1.02211,1.02216
6/18/13 23:00,1.02216,1.02256,1.02054,1.02097
6/19/13 3:00,1.02097,1.02136,1.01848,1.01936
6/19/13 7:00,1.01936,1.0201,1.01796,1.01941
6/19/13 11:00,1.01941,1.02855,1.01716,1.02714
6/19/13 15:00,1.02714,1.02833,1.02659,1.02792
6/19/13 19:00,1.02792,1.02946,1.02761,1.02944
6/19/13 23:00,1.02944,1.03476,1.02855,1.03223
6/20/13 3:00,1.03223,1.03784,1.0322,1.03345
6/20/13 7:00,1.03345,1.03926,1.03323,1.03583
6/20/13 11:00,1.03583,1.0393,1.03583,1.03835
6/20/13 15:00,1.03835,1.03858,1.03673,1.03812
6/20/13 19:00,1.03812,1.03877,1.03642,1.03792
6/20/13 23:00,1.03792,1.03904,1.03618,1.03705
6/21/13 3:00,1.03705,1.04876,1.03635,1.04739
6/21/13 7:00,1.04739,1.04834,1.04433,1.04455
6/21/13 11:00,1.04455,1.04724,1.04388,1.04551
6/23/13 11:00,1.04551,1.04801,1.04551,1.04755
6/23/13 15:00,1.04755,1.04822,1.04708,1.04816
6/23/13 19:00,1.04816,1.04981,1.04764,1.0493
6/23/13 23:00,1.0493,1.05383,1.04902,1.05269
6/24/13 3:00,1.05269,1.0553,1.04971,1.05116
6/24/13 7:00,1.05116,1.05552,1.05102,1.05184
6/24/13 11:00,1.05184,1.05255,1.04693,1.04991
6/24/13 15:00,1.04991,1.05054,1.04913,1.04992
6/24/13 19:00,1.04992,1.0521,1.04975,1.05196
6/24/13 23:00,1.05196,1.05225,1.04569,1.04627
6/25/13 3:00,1.04627,1.05101,1.04568,1.0498
6/25/13 7:00,1.0498,1.05466,1.04858,1.05005
6/25/13 11:00,1.05005,1.05238,1.04972,1.05132
6/25/13 15:00,1.05132,1.05269,1.0503,1.05112
6/25/13 19:00,1.05112,1.05178,1.04985,1.05018
6/25/13 23:00,1.05018,1.05037,1.04659,1.0485
6/26/13 3:00,1.0485,1.04953,1.04567,1.04736
6/26/13 7:00,1.04736,1.04852,1.04593,1.04719
6/26/13 11:00,1.04719,1.04931,1.04655,1.04664
6/26/13 15:00,1.04664,1.04776,1.04605,1.04616
6/26/13 19:00,1.04616,1.04625,1.0426,1.04301
6/26/13 23:00,1.04301,1.04544,1.04232,1.04344
6/27/13 3:00,1.04344,1.04648,1.04271,1.04549
6/27/13 7:00,1.04549,1.05034,1.04502,1.04786
6/27/13 11:00,1.04786,1.04913,1.04709,1.04754
6/27/13 15:00,1.04754,1.04934,1.04668,1.04934
6/27/13 19:00,1.04934,1.05011,1.04654,1.04654
6/27/13 23:00,1.04654,1.04897,1.0453,1.04726
6/28/13 3:00,1.04726,1.0499,1.04674,1.04799
6/28/13 7:00,1.04799,1.05524,1.04791,1.05256
6/28/13 11:00,1.05256,1.05274,1.05,1.05125
6/30/13 11:00,1.05125,1.05263,1.05125,1.05232
6/30/13 15:00,1.05232,1.0529,1.05122,1.05203
6/30/13 19:00,1.05203,1.05245,1.05004,1.05042
6/30/13 23:00,1.05042,1.05279,1.04966,1.05189
7/1/13 3:00,1.05189,1.0533,1.05047,1.05294
7/1/13 7:00,1.05294,1.05303,1.04862,1.04904
7/1/13 11:00,1.04904,1.05035,1.04904,1.04952
7/1/13 15:00,1.04952,1.05083,1.04909,1.05037
7/1/13 19:00,1.05037,1.05227,1.05032,1.05216
7/1/13 23:00,1.05216,1.0524,1.04993,1.05104
7/2/13 3:00,1.05104,1.05769,1.05063,1.05632
7/2/13 7:00,1.05632,1.05656,1.05216,1.05295
7/2/13 11:00,1.05295,1.05506,1.05261,1.05418
7/2/13 15:00,1.05418,1.05532,1.05417,1.05498
7/2/13 19:00,1.05498,1.05518,1.05277,1.05393
7/2/13 23:00,1.05393,1.0559,1.05229,1.05249
7/3/13 3:00,1.05249,1.05556,1.05168,1.0541
7/3/13 7:00,1.0541,1.05638,1.05133,1.05161
7/3/13 11:00,1.05161,1.05226,1.05018,1.0502
7/3/13 15:00,1.0502,1.05067,1.04971,1.05047
7/3/13 19:00,1.05047,1.0515,1.04993,1.05115
7/3/13 23:00,1.05115,1.05225,1.05056,1.05095
7/4/13 3:00,1.05095,1.05565,1.05069,1.05261
7/4/13 7:00,1.05261,1.05272,1.04707,1.0512
7/4/13 11:00,1.0512,1.0522,1.05004,1.05123
7/4/13 15:00,1.05123,1.05287,1.05112,1.05245
7/4/13 19:00,1.05245,1.05364,1.05216,1.05235
7/4/13 23:00,1.05235,1.05403,1.05161,1.05358
7/5/13 3:00,1.05358,1.06083,1.05102,1.05723
7/5/13 7:00,1.05723,1.06018,1.05652,1.05855
7/5/13 11:00,1.05855,1.05945,1.05643,1.05699
7/7/13 11:00,1.05699,1.05812,1.05693,1.05771
7/7/13 15:00,1.05771,1.0582,1.05712,1.05732
7/7/13 19:00,1.05732,1.05845,1.05713,1.05825
7/7/13 23:00,1.05825,1.05839,1.05606,1.05648
7/8/13 3:00,1.05648,1.05652,1.05455,1.05544
7/8/13 7:00,1.05544,1.05791,1.05459,1.05729
7/8/13 11:00,1.05729,1.05746,1.05547,1.05574
7/8/13 15:00,1.05574,1.05717,1.05532,1.0569
7/8/13 19:00,1.0569,1.05737,1.05535,1.05576
7/8/13 23:00,1.05576,1.05586,1.05276,1.05432
7/9/13 3:00,1.05432,1.05617,1.05245,1.05267
7/9/13 7:00,1.05267,1.05624,1.05126,1.05263
7/9/13 11:00,1.05263,1.05368,1.0522,1.05268
7/9/13 15:00,1.05268,1.0536,1.05193,1.05293
7/9/13 19:00,1.05293,1.05393,1.05166,1.05188
7/9/13 23:00,1.05188,1.0522,1.04976,1.05152
7/10/13 3:00,1.05152,1.05258,1.04944,1.05201
7/10/13 7:00,1.05201,1.0523,1.05042,1.05081
7/10/13 11:00,1.05081,1.05201,1.04462,1.04613
7/10/13 15:00,1.04613,1.0471,1.03749,1.04166
7/10/13 19:00,1.04166,1.04166,1.0325,1.03455
7/10/13 23:00,1.03455,1.03841,1.03293,1.03811
7/11/13 3:00,1.03811,1.04314,1.03758,1.04184
7/11/13 7:00,1.04184,1.04352,1.03687,1.0391
7/11/13 11:00,1.0391,1.04005,1.03619,1.03639
7/11/13 15:00,1.03639,1.03791,1.03573,1.03785
7/11/13 19:00,1.03785,1.03788,1.036,1.03611
7/11/13 23:00,1.03611,1.0373,1.03583,1.03622
7/12/13 3:00,1.03622,1.03946,1.03607,1.03832
7/12/13 7:00,1.03832,1.04031,1.03808,1.03845
7/12/13 11:00,1.03845,1.04033,1.03807,1.03953
7/14/13 11:00,1.03953,1.03953,1.0374,1.03829
7/14/13 15:00,1.03829,1.03952,1.03829,1.03901
7/14/13 19:00,1.03901,1.03985,1.038,1.03813
7/14/13 23:00,1.03813,1.04196,1.03789,1.04194
7/15/13 3:00,1.04194,1.04324,1.03956,1.04051
7/15/13 7:00,1.04051,1.04274,1.03962,1.04216
7/15/13 11:00,1.04216,1.04274,1.04104,1.04253
7/15/13 15:00,1.04253,1.04401,1.0421,1.04325
7/15/13 19:00,1.04325,1.04412,1.04279,1.04303
7/15/13 23:00,1.04303,1.04401,1.04202,1.04349
7/16/13 3:00,1.04349,1.04371,1.03999,1.04145
7/16/13 7:00,1.04145,1.04356,1.03646,1.03766
7/16/13 11:00,1.03766,1.03801,1.03626,1.03646
7/16/13 15:00,1.03646,1.03904,1.0364,1.03836
7/16/13 19:00,1.03836,1.03916,1.03834,1.03904
7/16/13 23:00,1.03904,1.0407,1.0377,1.03886
7/17/13 3:00,1.03886,1.04029,1.03547,1.0372
7/17/13 7:00,1.0372,1.04381,1.03637,1.04045
7/17/13 11:00,1.04045,1.04181,1.04011,1.04039
7/17/13 15:00,1.04039,1.041,1.03991,1.04079
7/17/13 19:00,1.04079,1.04316,1.04033,1.04289
7/17/13 23:00,1.04289,1.04383,1.04149,1.04165
7/18/13 3:00,1.04165,1.0425,1.04077,1.04145
7/18/13 7:00,1.04145,1.04217,1.03876,1.03913
7/18/13 11:00,1.03913,1.03919,1.03741,1.03751
7/18/13 15:00,1.03751,1.03895,1.03718,1.0383
7/18/13 19:00,1.0383,1.03851,1.03595,1.03671
7/18/13 23:00,1.03671,1.03813,1.03632,1.03811
7/19/13 3:00,1.03811,1.03916,1.03638,1.03888
